0.005484	-4.007814
1.982755	-1.213112
4.017208	-0.058316
5.971113	0.726220
7.972885	1.363971
9.997180	1.892778
12.019384	2.349643
14.093966	2.764417
16.067298	3.125672
18.012072	3.454263
20.034950	3.765038
0.004959	-4.007814
1.992082	-1.213112
3.998290	-0.058316
5.964035	0.726220
7.993961	1.363971
10.009864	1.892778
12.018814	2.349643
14.074607	2.764417
16.057086	3.125672
18.024426	3.454263
20.036170	3.765038
